,byVariable,estimate,outlet,ppgid,randomEffVariable,region
0,store32357.0,-0.7546401883700228,GR,115,(0 + logregprice) | store,US
2115,store99855.0,0.014438118095631012,GR,147,(0 + logpriceindex) | store,US
2116,store99855.0,0.0,GR,147,(0 + displayonly) | store,US
2117,store99855.0,-0.00666866304363162,GR,147,(0 + logseason) | store,US
2118,store99854.0,-0.0046238893846757495,GR,147,(0 + logregprice) | store,US
2119,store99854.0,0.6695229927911692,GR,147,(0 + logpriceindex) | store,US
2120,store99854.0,0.0,GR,147,(0 + displayonly) | store,US
2121,store99854.0,0.006315940491264244,GR,147,(0 + logseason) | store,US
2122,store33829.0,0.0,GR,147,(0 + logregprice) | store,US
2123,store33829.0,-0.08840847020971725,GR,147,(0 + logpriceindex) | store,US
2124,store33829.0,0.0,GR,147,(0 + displayonly) | store,US
2125,store33829.0,0.011845051384243634,GR,147,(0 + logseason) | store,US
2126,store33847.0,0.0,GR,147,(0 + logregprice) | store,US
2127,store33847.0,-0.10636224441527192,GR,147,(0 + logpriceindex) | store,US
2128,store33847.0,0.009989942698455994,GR,147,(0 + displayonly) | store,US
2129,store33847.0,0.026689179944319602,GR,147,(0 + logseason) | store,US
2130,store73519.0,0.000677544253837021,GR,147,(0 + logregprice) | store,US
2131,store73519.0,-0.24956611101224424,GR,147,(0 + logpriceindex) | store,US
2132,store73519.0,0.0003781085193262657,GR,147,(0 + displayonly) | store,US
2133,store73519.0,-0.01808992759965479,GR,147,(0 + logseason) | store,US
2134,store33841.0,0.0,GR,147,(0 + logregprice) | store,US
2135,store33841.0,1.7463212113792814,GR,147,(0 + logpriceindex) | store,US
2136,store33841.0,-0.045986849034512375,GR,147,(0 + displayonly) | store,US
2137,store33841.0,-0.026885676214831154,GR,147,(0 + logseason) | store,US
2138,store59557.0,0.001542520524751847,GR,147,(0 + logregprice) | store,US
2139,store59557.0,0.48845929767514246,GR,147,(0 + logpriceindex) | store,US
2140,store59557.0,0.0,GR,147,(0 + displayonly) | store,US
2141,store59557.0,0.00018795890549470727,GR,147,(0 + logseason) | store,US
2142,store59401.0,0.0,GR,147,(0 + logregprice) | store,US
2143,store59401.0,0.0,GR,147,(0 + logpriceindex) | store,US
2144,store59401.0,0.0,GR,147,(0 + displayonly) | store,US
2145,store59401.0,0.0,GR,147,(0 + logseason) | store,US
2146,store83615.0,0.001819439117863853,GR,147,(0 + logregprice) | store,US
2147,store83615.0,0.2539697268468909,GR,147,(0 + logpriceindex) | store,US
2148,store83615.0,0.0,GR,147,(0 + displayonly) | store,US
2149,store83615.0,0.006066359577206096,GR,147,(0 + logseason) | store,US
2150,store33731.0,0.0,GR,147,(0 + logregprice) | store,US
2151,store33731.0,0.0,GR,147,(0 + logpriceindex) | store,US
2152,store33731.0,0.0,GR,147,(0 + displayonly) | store,US
2153,store33731.0,0.0,GR,147,(0 + logseason) | store,US
2154,store64840.0,-0.002972895309944728,GR,147,(0 + logregprice) | store,US
2155,store64840.0,-0.7195409221445723,GR,147,(0 + logpriceindex) | store,US
2156,store64840.0,0.0,GR,147,(0 + displayonly) | store,US
2157,store64840.0,-0.0613212637971966,GR,147,(0 + logseason) | store,US
2158,store33710.0,0.0,GR,147,(0 + logregprice) | store,US
2159,store33710.0,0.0,GR,147,(0 + logpriceindex) | store,US
2160,store33710.0,0.0,GR,147,(0 + displayonly) | store,US
2161,store33710.0,-0.011066378258330005,GR,147,(0 + logseason) | store,US
2162,store59563.0,0.0,GR,147,(0 + logregprice) | store,US
2163,store59563.0,-0.7965203568488861,GR,147,(0 + logpriceindex) | store,US
2164,store59563.0,0.0,GR,147,(0 + displayonly) | store,US
2165,store59563.0,-0.004897230849894296,GR,147,(0 + logseason) | store,US
2166,store43860.0,0.002003702771555512,GR,147,(0 + logregprice) | store,US
2167,store43860.0,-0.37279138863057326,GR,147,(0 + logpriceindex) | store,US
2168,store43860.0,-0.13724103481051517,GR,147,(0 + displayonly) | store,US
2169,store43860.0,0.019710485397186832,GR,147,(0 + logseason) | store,US
2170,store33758.0,0.0,GR,147,(0 + logregprice) | store,US
2171,store33758.0,0.13900625468010216,GR,147,(0 + logpriceindex) | store,US
2172,store33758.0,0.0,GR,147,(0 + displayonly) | store,US
2173,store33758.0,-0.005948854378091667,GR,147,(0 + logseason) | store,US
2174,store83632.0,-0.0003951043819292195,GR,147,(0 + logregprice) | store,US
2175,store83632.0,1.4428022800139118,GR,147,(0 + logpriceindex) | store,US
2176,store83632.0,0.0,GR,147,(0 + displayonly) | store,US
2177,store83632.0,-0.03648589280356563,GR,147,(0 + logseason) | store,US
2178,store59502.0,-0.0013879276627608165,GR,147,(0 + logregprice) | store,US
2179,store59502.0,0.21870911029809476,GR,147,(0 + logpriceindex) | store,US
2180,store59502.0,0.0,GR,147,(0 + displayonly) | store,US
2181,store59502.0,0.02272890552124593,GR,147,(0 + logseason) | store,US
2182,store43839.0,0.0002818545711972441,GR,147,(0 + logregprice) | store,US
2183,store43839.0,-0.3923077946800272,GR,147,(0 + logpriceindex) | store,US
2184,store43839.0,0.026443033566376877,GR,147,(0 + displayonly) | store,US
2185,store43839.0,-0.007259912347031477,GR,147,(0 + logseason) | store,US
2186,store99865.0,-0.0030937396162589816,GR,147,(0 + logregprice) | store,US
2187,store99865.0,-0.8389395424537976,GR,147,(0 + logpriceindex) | store,US
2188,store99865.0,0.0,GR,147,(0 + displayonly) | store,US
2189,store99865.0,-0.010786273996292752,GR,147,(0 + logseason) | store,US
2190,store33811.0,0.0,GR,147,(0 + logregprice) | store,US
2191,store33811.0,-0.25151413476805007,GR,147,(0 + logpriceindex) | store,US
2192,store33811.0,0.05979907420993244,GR,147,(0 + displayonly) | store,US
2193,store33811.0,0.05119275484299186,GR,147,(0 + logseason) | store,US
2194,store82239.0,0.0,GR,256,(0 + logregprice) | store,US
2195,store82239.0,-0.13947516770231824,GR,256,(0 + logpriceindex) | store,US
2196,store82239.0,0.0,GR,256,(0 + featuredisplay) | store,US
2197,store82239.0,-0.13934937018114046,GR,256,(0 + featureonly) | store,US
2198,store82239.0,-0.004181298279260594,GR,256,(0 + logseason) | store,US
2199,store70069.0,0.0,GR,256,(0 + logregprice) | store,US
2200,store70069.0,-0.09903477862331622,GR,256,(0 + logpriceindex) | store,US
2201,store70069.0,0.0,GR,256,(0 + featuredisplay) | store,US
2202,store70069.0,0.023706641009482565,GR,256,(0 + featureonly) | store,US
2203,store70069.0,-0.0007480959874376976,GR,256,(0 + logseason) | store,US
2204,store81802.0,0.0,GR,256,(0 + logregprice) | store,US
2205,store81802.0,-0.049956983704020984,GR,256,(0 + logpriceindex) | store,US
2206,store81802.0,0.0,GR,256,(0 + featuredisplay) | store,US
2207,store81802.0,-0.6029451066655688,GR,256,(0 + featureonly) | store,US
2208,store81802.0,0.021700984956901297,GR,256,(0 + logseason) | store,US
2209,store82251.0,0.0,GR,256,(0 + logregprice) | store,US
2210,store82251.0,0.10712495110402467,GR,256,(0 + logpriceindex) | store,US
2211,store82251.0,0.0,GR,256,(0 + featuredisplay) | store,US
2212,store82251.0,0.07865796013619697,GR,256,(0 + featureonly) | store,US
2213,store82251.0,0.009553967836360725,GR,256,(0 + logseason) | store,US
2214,store82246.0,0.10334024441508095,GR,256,(0 + logregprice) | store,US
2215,store82246.0,0.4043796034262813,GR,256,(0 + logpriceindex) | store,US
2216,store82246.0,0.0,GR,256,(0 + featuredisplay) | store,US
2217,store82246.0,-0.46916444694048226,GR,256,(0 + featureonly) | store,US
2218,store82246.0,0.01164297916980458,GR,256,(0 + logseason) | store,US
2219,store70068.0,0.0,GR,256,(0 + logregprice) | store,US
2220,store70068.0,0.08953098803094042,GR,256,(0 + logpriceindex) | store,US
2221,store70068.0,0.0,GR,256,(0 + featuredisplay) | store,US
2222,store70068.0,0.6348768863268343,GR,256,(0 + featureonly) | store,US
2223,store70068.0,-0.02766951862405181,GR,256,(0 + logseason) | store,US
2224,store114534.0,0.0,GR,256,(0 + logregprice) | store,US
2225,store114534.0,0.0,GR,256,(0 + logpriceindex) | store,US
2226,store114534.0,0.0,GR,256,(0 + featuredisplay) | store,US
2227,store114534.0,0.0,GR,256,(0 + featureonly) | store,US
2228,store114534.0,0.013563912512983048,GR,256,(0 + logseason) | store,US
2229,store70060.0,0.0,GR,256,(0 + logregprice) | store,US
2230,store70060.0,0.14671954217486993,GR,256,(0 + logpriceindex) | store,US
2231,store70060.0,0.0,GR,256,(0 + featuredisplay) | store,US
2232,store70060.0,0.15391839229595541,GR,256,(0 + featureonly) | store,US
2233,store70060.0,-0.02727943841080046,GR,256,(0 + logseason) | store,US
2234,store70013.0,0.0,GR,256,(0 + logregprice) | store,US
2235,store70013.0,-0.3812833314532564,GR,256,(0 + logpriceindex) | store,US
2236,store70013.0,0.0,GR,256,(0 + featuredisplay) | store,US
2237,store70013.0,0.12364415382192817,GR,256,(0 + featureonly) | store,US
2238,store70013.0,-0.0030045629430396274,GR,256,(0 + logseason) | store,US
2239,store70034.0,0.0,GR,256,(0 + logregprice) | store,US
2240,store70034.0,-0.10428330472684984,GR,256,(0 + logpriceindex) | store,US
2241,store70034.0,0.0,GR,256,(0 + featuredisplay) | store,US
2242,store70034.0,-0.17463115023661221,GR,256,(0 + featureonly) | store,US
2243,store70034.0,-0.008561854962121442,GR,256,(0 + logseason) | store,US
2244,store81804.0,0.021237894709271597,GR,256,(0 + logregprice) | store,US
2245,store81804.0,0.116154943601034,GR,256,(0 + logpriceindex) | store,US
2246,store81804.0,0.0,GR,256,(0 + featuredisplay) | store,US
2247,store81804.0,0.08246267798694432,GR,256,(0 + featureonly) | store,US
2248,store81804.0,0.02750637198440094,GR,256,(0 + logseason) | store,US
2249,store82214.0,0.0,GR,256,(0 + logregprice) | store,US
2250,store82214.0,0.08232104774295089,GR,256,(0 + logpriceindex) | store,US
2251,store82214.0,0.0,GR,256,(0 + featuredisplay) | store,US
2252,store82214.0,0.1200903423442157,GR,256,(0 + featureonly) | store,US
2253,store82214.0,-0.0076802115674347825,GR,256,(0 + logseason) | store,US
2254,store70129.0,0.0,GR,256,(0 + logregprice) | store,US
2255,store70129.0,-0.01967761617551864,GR,256,(0 + logpriceindex) | store,US
2256,store70129.0,0.0,GR,256,(0 + featuredisplay) | store,US
2257,store70129.0,0.0374293001719949,GR,256,(0 + featureonly) | store,US
2258,store70129.0,-0.05572884621944621,GR,256,(0 + logseason) | store,US
2259,store89806.0,0.0,GR,256,(0 + logregprice) | store,US
2260,store89806.0,0.0,GR,256,(0 + logpriceindex) | store,US
2261,store89806.0,0.0,GR,256,(0 + featuredisplay) | store,US
2262,store89806.0,0.0,GR,256,(0 + featureonly) | store,US
2263,store89806.0,0.002184233998919932,GR,256,(0 + logseason) | store,US
2264,store89854.0,0.0,GR,256,(0 + logregprice) | store,US
2265,store89854.0,0.0,GR,256,(0 + logpriceindex) | store,US
2266,store89854.0,0.0,GR,256,(0 + featuredisplay) | store,US
2267,store89854.0,0.0,GR,256,(0 + featureonly) | store,US
2268,store89854.0,-0.0002067988944908555,GR,256,(0 + logseason) | store,US
2269,store70111.0,0.0,GR,256,(0 + logregprice) | store,US
2270,store70111.0,-0.1770508130714102,GR,256,(0 + logpriceindex) | store,US
2271,store70111.0,0.0,GR,256,(0 + featuredisplay) | store,US
2272,store70111.0,0.26770961624465855,GR,256,(0 + featureonly) | store,US
2273,store70111.0,-0.08987215012252972,GR,256,(0 + logseason) | store,US
2274,store89846.0,-0.004826641058009452,GR,256,(0 + logregprice) | store,US
2275,store89846.0,0.0,GR,256,(0 + logpriceindex) | store,US
2276,store89846.0,0.0,GR,256,(0 + featuredisplay) | store,US
2277,store89846.0,0.0,GR,256,(0 + featureonly) | store,US
2278,store89846.0,-0.0026581312021983295,GR,256,(0 + logseason) | store,US
2279,store82223.0,0.0,GR,256,(0 + logregprice) | store,US
2280,store82223.0,0.0038174718420683727,GR,256,(0 + logpriceindex) | store,US
2281,store82223.0,0.0,GR,256,(0 + featuredisplay) | store,US
2282,store82223.0,0.06979075729098796,GR,256,(0 + featureonly) | store,US
2283,store82223.0,0.00915723183628846,GR,256,(0 + logseason) | store,US
2284,store70036.0,0.0,GR,256,(0 + logregprice) | store,US
2285,store70036.0,-0.017306450235211563,GR,256,(0 + logpriceindex) | store,US
2286,store70036.0,0.0,GR,256,(0 + featuredisplay) | store,US
2287,store70036.0,-0.3375318013864929,GR,256,(0 + featureonly) | store,US
2288,store70036.0,-0.0383785038451353,GR,256,(0 + logseason) | store,US
2289,store70021.0,0.0,GR,256,(0 + logregprice) | store,US
2290,store70021.0,0.41585733311635675,GR,256,(0 + logpriceindex) | store,US
2291,store70021.0,0.0,GR,256,(0 + featuredisplay) | store,US
2292,store70021.0,-0.5103134959025838,GR,256,(0 + featureonly) | store,US
2293,store70021.0,0.028820762013646625,GR,256,(0 + logseason) | store,US
2294,store70121.0,0.0,GR,256,(0 + logregprice) | store,US
2295,store70121.0,-0.20278762027050798,GR,256,(0 + logpriceindex) | store,US
2296,store70121.0,0.0,GR,256,(0 + featuredisplay) | store,US
2297,store70121.0,0.1889512119393108,GR,256,(0 + featureonly) | store,US
2298,store70121.0,-0.010978360494099492,GR,256,(0 + logseason) | store,US
2299,store70019.0,0.0,GR,256,(0 + logregprice) | store,US
2300,store70019.0,-0.14494863402870886,GR,256,(0 + logpriceindex) | store,US
2301,store70019.0,0.0,GR,256,(0 + featuredisplay) | store,US
2302,store70019.0,0.15260136924436488,GR,256,(0 + featureonly) | store,US
2303,store70019.0,-0.06381100643129302,GR,256,(0 + logseason) | store,US
2304,store70115.0,0.0,GR,256,(0 + logregprice) | store,US
2305,store70115.0,-0.04212886984818939,GR,256,(0 + logpriceindex) | store,US
2306,store70115.0,0.0,GR,256,(0 + featuredisplay) | store,US
2307,store70115.0,-0.14625475123028475,GR,256,(0 + featureonly) | store,US
2308,store70115.0,0.035369705195498764,GR,256,(0 + logseason) | store,US
2309,store70180.0,0.0,GR,256,(0 + logregprice) | store,US
2310,store70180.0,-0.10379179923020469,GR,256,(0 + logpriceindex) | store,US
2311,store70180.0,0.0,GR,256,(0 + featuredisplay) | store,US
2312,store70180.0,-0.09190379639109758,GR,256,(0 + featureonly) | store,US
2313,store70180.0,-0.028972064587553154,GR,256,(0 + logseason) | store,US
2314,store185011.0,0.0,GR,256,(0 + logregprice) | store,US
2315,store185011.0,0.0,GR,256,(0 + logpriceindex) | store,US
2316,store185011.0,0.0,GR,256,(0 + featuredisplay) | store,US
2317,store185011.0,0.0,GR,256,(0 + featureonly) | store,US
2318,store185011.0,-0.0031963117080018068,GR,256,(0 + logseason) | store,US
2319,store84660.0,0.0,GR,256,(0 + logregprice) | store,US
2320,store84660.0,0.0,GR,256,(0 + logpriceindex) | store,US
2321,store84660.0,0.0,GR,256,(0 + featuredisplay) | store,US
2322,store84660.0,0.0,GR,256,(0 + featureonly) | store,US
2323,store84660.0,0.016089436884449866,GR,256,(0 + logseason) | store,US
2324,store114529.0,0.0,GR,256,(0 + logregprice) | store,US
2325,store114529.0,0.0,GR,256,(0 + logpriceindex) | store,US
2326,store114529.0,0.0,GR,256,(0 + featuredisplay) | store,US
2327,store114529.0,0.0,GR,256,(0 + featureonly) | store,US
2328,store114529.0,0.0,GR,256,(0 + logseason) | store,US
2329,store70097.0,0.0,GR,256,(0 + logregprice) | store,US
2330,store70097.0,-0.20850028242887,GR,256,(0 + logpriceindex) | store,US
2331,store70097.0,0.0,GR,256,(0 + featuredisplay) | store,US
2332,store70097.0,0.3662090461245383,GR,256,(0 + featureonly) | store,US
2333,store70097.0,0.046920973014891655,GR,256,(0 + logseason) | store,US
2334,store82211.0,0.0,GR,256,(0 + logregprice) | store,US
2335,store82211.0,-0.053089905264440705,GR,256,(0 + logpriceindex) | store,US
2336,store82211.0,0.0,GR,256,(0 + featuredisplay) | store,US
2337,store82211.0,-0.06785080289770216,GR,256,(0 + featureonly) | store,US
2338,store82211.0,0.0475332244369131,GR,256,(0 + logseason) | store,US
2339,store70116.0,0.0,GR,256,(0 + logregprice) | store,US
2340,store70116.0,-0.037593368164538316,GR,256,(0 + logpriceindex) | store,US
2341,store70116.0,0.0,GR,256,(0 + featuredisplay) | store,US
2342,store70116.0,0.1495992657249338,GR,256,(0 + featureonly) | store,US
2343,store70116.0,-0.050689737314922934,GR,256,(0 + logseason) | store,US
2344,store89837.0,0.0,GR,256,(0 + logregprice) | store,US
2345,store89837.0,0.0,GR,256,(0 + logpriceindex) | store,US
2346,store89837.0,0.0,GR,256,(0 + featuredisplay) | store,US
2347,store89837.0,0.0,GR,256,(0 + featureonly) | store,US
2348,store89837.0,-0.004471124436583125,GR,256,(0 + logseason) | store,US
2349,store70107.0,0.0,GR,256,(0 + logregprice) | store,US
2350,store70107.0,0.13126091297618847,GR,256,(0 + logpriceindex) | store,US
2351,store70107.0,0.0,GR,256,(0 + featuredisplay) | store,US
2352,store70107.0,-0.6705697994267535,GR,256,(0 + featureonly) | store,US
2353,store70107.0,0.012972590926952195,GR,256,(0 + logseason) | store,US
2354,store82247.0,0.0,GR,256,(0 + logregprice) | store,US
2355,store82247.0,-0.03794313120522732,GR,256,(0 + logpriceindex) | store,US
2356,store82247.0,-5.0247906534660325e-18,GR,256,(0 + featuredisplay) | store,US
2357,store82247.0,0.19868155783422753,GR,256,(0 + featureonly) | store,US
2358,store82247.0,-0.016589519059309256,GR,256,(0 + logseason) | store,US
2359,store70680.0,0.0008246962294359315,GR,256,(0 + logregprice) | store,US
2360,store70680.0,0.0,GR,256,(0 + logpriceindex) | store,US
2361,store70680.0,0.0,GR,256,(0 + featuredisplay) | store,US
2362,store70680.0,0.0,GR,256,(0 + featureonly) | store,US
2363,store70680.0,0.012136978561376438,GR,256,(0 + logseason) | store,US
2364,store114579.0,0.0,GR,256,(0 + logregprice) | store,US
2365,store114579.0,0.0,GR,256,(0 + logpriceindex) | store,US
2366,store114579.0,0.0,GR,256,(0 + featuredisplay) | store,US
2367,store114579.0,0.0,GR,256,(0 + featureonly) | store,US
2368,store114579.0,0.0005178956248867891,GR,256,(0 + logseason) | store,US
2369,store81478.0,0.0,GR,256,(0 + logregprice) | store,US
2370,store81478.0,0.0,GR,256,(0 + logpriceindex) | store,US
2371,store81478.0,0.0,GR,256,(0 + featuredisplay) | store,US
2372,store81478.0,0.0,GR,256,(0 + featureonly) | store,US
2373,store81478.0,0.002622547321331993,GR,256,(0 + logseason) | store,US
2374,store70032.0,0.0,GR,256,(0 + logregprice) | store,US
2375,store70032.0,0.11026484398577835,GR,256,(0 + logpriceindex) | store,US
2376,store70032.0,0.0,GR,256,(0 + featuredisplay) | store,US
2377,store70032.0,-0.5799455107215677,GR,256,(0 + featureonly) | store,US
2378,store70032.0,-0.05827040277519004,GR,256,(0 + logseason) | store,US
2379,store70081.0,0.0,GR,256,(0 + logregprice) | store,US
2380,store70081.0,0.08479285536311783,GR,256,(0 + logpriceindex) | store,US
2381,store70081.0,0.0,GR,256,(0 + featuredisplay) | store,US
2382,store70081.0,0.2509548818253858,GR,256,(0 + featureonly) | store,US
2383,store70081.0,0.018634273242563556,GR,256,(0 + logseason) | store,US
2384,store70004.0,-0.03487770804705265,GR,256,(0 + logregprice) | store,US
2385,store70004.0,-0.059992553111457333,GR,256,(0 + logpriceindex) | store,US
2386,store70004.0,0.0,GR,256,(0 + featuredisplay) | store,US
2387,store70004.0,-0.5601371604583203,GR,256,(0 + featureonly) | store,US
2388,store70004.0,0.07617760996922596,GR,256,(0 + logseason) | store,US
2389,store70018.0,0.0,GR,256,(0 + logregprice) | store,US
2390,store70018.0,-0.11432972839875369,GR,256,(0 + logpriceindex) | store,US
2391,store70018.0,0.0,GR,256,(0 + featuredisplay) | store,US
2392,store70018.0,0.20099373523011632,GR,256,(0 + featureonly) | store,US
2393,store70018.0,-0.00970548708676466,GR,256,(0 + logseason) | store,US
2394,store70150.0,0.0,GR,256,(0 + logregprice) | store,US
2395,store70150.0,-0.21163675125126782,GR,256,(0 + logpriceindex) | store,US
2396,store70150.0,0.0,GR,256,(0 + featuredisplay) | store,US
2397,store70150.0,0.677951095271825,GR,256,(0 + featureonly) | store,US
2398,store70150.0,-0.04705707961993142,GR,256,(0 + logseason) | store,US
2399,store89824.0,0.0,GR,256,(0 + logregprice) | store,US
2400,store89824.0,0.0,GR,256,(0 + logpriceindex) | store,US
2401,store89824.0,0.0,GR,256,(0 + featuredisplay) | store,US
2402,store89824.0,0.0,GR,256,(0 + featureonly) | store,US
2403,store89824.0,0.0,GR,256,(0 + logseason) | store,US
2404,store70113.0,0.0,GR,256,(0 + logregprice) | store,US
2405,store70113.0,0.1053992232900086,GR,256,(0 + logpriceindex) | store,US
2406,store70113.0,0.0,GR,256,(0 + featuredisplay) | store,US
2407,store70113.0,0.003440746476629688,GR,256,(0 + featureonly) | store,US
2408,store70113.0,-0.004215812889585354,GR,256,(0 + logseason) | store,US
2409,store114508.0,0.0,GR,256,(0 + logregprice) | store,US
2410,store114508.0,0.0,GR,256,(0 + logpriceindex) | store,US
2411,store114508.0,0.0,GR,256,(0 + featuredisplay) | store,US
2412,store114508.0,0.0,GR,256,(0 + featureonly) | store,US
2413,store114508.0,0.0,GR,256,(0 + logseason) | store,US
2414,store70651.0,0.0,GR,256,(0 + logregprice) | store,US
2415,store70651.0,0.0,GR,256,(0 + logpriceindex) | store,US
2416,store70651.0,0.0,GR,256,(0 + featuredisplay) | store,US
2417,store70651.0,0.0,GR,256,(0 + featureonly) | store,US
2418,store70651.0,-0.004112821918783589,GR,256,(0 + logseason) | store,US
2419,store81887.0,0.0,GR,256,(0 + logregprice) | store,US
2420,store81887.0,0.1515612654500073,GR,256,(0 + logpriceindex) | store,US
2421,store81887.0,0.0,GR,256,(0 + featuredisplay) | store,US
2422,store81887.0,-0.007425659925725479,GR,256,(0 + featureonly) | store,US
2423,store81887.0,-0.022743270879151622,GR,256,(0 + logseason) | store,US
2424,store82260.0,0.0,GR,256,(0 + logregprice) | store,US
2425,store82260.0,0.02729518611468685,GR,256,(0 + logpriceindex) | store,US
2426,store82260.0,0.0,GR,256,(0 + featuredisplay) | store,US
2427,store82260.0,0.23013810287933023,GR,256,(0 + featureonly) | store,US
2428,store82260.0,0.01664147102196852,GR,256,(0 + logseason) | store,US
2429,store81894.0,0.0,GR,256,(0 + logregprice) | store,US
2430,store81894.0,-0.008323076721195661,GR,256,(0 + logpriceindex) | store,US
2431,store81894.0,0.0,GR,256,(0 + featuredisplay) | store,US
2432,store81894.0,-0.10034737939713598,GR,256,(0 + featureonly) | store,US
2433,store81894.0,0.0395899681563689,GR,256,(0 + logseason) | store,US
2434,store89807.0,0.0,GR,256,(0 + logregprice) | store,US
2435,store89807.0,0.0,GR,256,(0 + logpriceindex) | store,US
2436,store89807.0,0.0,GR,256,(0 + featuredisplay) | store,US
2437,store89807.0,0.0,GR,256,(0 + featureonly) | store,US
2438,store89807.0,-0.014006037077096052,GR,256,(0 + logseason) | store,US
2439,store82245.0,0.0,GR,256,(0 + logregprice) | store,US
2440,store82245.0,0.45756929378691735,GR,256,(0 + logpriceindex) | store,US
2441,store82245.0,0.0,GR,256,(0 + featuredisplay) | store,US
2442,store82245.0,0.12077310843410696,GR,256,(0 + featureonly) | store,US
2443,store82245.0,0.17664517363386817,GR,256,(0 + logseason) | store,US
2444,store70603.0,0.0,GR,256,(0 + logregprice) | store,US
2445,store70603.0,0.0,GR,256,(0 + logpriceindex) | store,US
2446,store70603.0,0.0,GR,256,(0 + featuredisplay) | store,US
2447,store70603.0,0.0,GR,256,(0 + featureonly) | store,US
2448,store70603.0,0.0,GR,256,(0 + logseason) | store,US
2449,store81851.0,0.0,GR,256,(0 + logregprice) | store,US
2450,store81851.0,-0.15038867632192018,GR,256,(0 + logpriceindex) | store,US
2451,store81851.0,0.0,GR,256,(0 + featuredisplay) | store,US
2452,store81851.0,0.13585930871805482,GR,256,(0 + featureonly) | store,US
2453,store81851.0,0.024245684359509405,GR,256,(0 + logseason) | store,US
2454,store81482.0,-0.08569848624872642,GR,256,(0 + logregprice) | store,US
2455,store81482.0,0.0,GR,256,(0 + logpriceindex) | store,US
2456,store81482.0,0.0,GR,256,(0 + featuredisplay) | store,US
2457,store81482.0,0.0,GR,256,(0 + featureonly) | store,US
2458,store81482.0,-0.014407529022138989,GR,256,(0 + logseason) | store,US
2459,store81850.0,0.0,GR,256,(0 + logregprice) | store,US
2460,store81850.0,-0.0705266200680426,GR,256,(0 + logpriceindex) | store,US
2461,store81850.0,0.0,GR,256,(0 + featuredisplay) | store,US
2462,store81850.0,0.18993007442942486,GR,256,(0 + featureonly) | store,US
2463,store81850.0,-0.03103200030075979,GR,256,(0 + logseason) | store,US
2464,store70068.0,0.0,GR,247,(0 + logregprice) | store,US
2465,store70068.0,-1.988134863111021,GR,247,(0 + logpriceindex) | store,US
2466,store70068.0,0.0,GR,247,(0 + displayonly) | store,US
2467,store70068.0,0.0,GR,247,(0 + featuredisplay) | store,US
2468,store70068.0,0.0,GR,247,(0 + featureonly) | store,US
2469,store70068.0,0.0,GR,247,(0 + logseason) | store,US
2470,store57680.0,0.0,GR,247,(0 + logregprice) | store,US
2471,store57680.0,0.0,GR,247,(0 + logpriceindex) | store,US
2472,store57680.0,0.0,GR,247,(0 + displayonly) | store,US
2473,store57680.0,0.0,GR,247,(0 + featuredisplay) | store,US
2474,store57680.0,0.0,GR,247,(0 + featureonly) | store,US
2475,store57680.0,0.0,GR,247,(0 + logseason) | store,US
2476,store81802.0,0.0,GR,247,(0 + logregprice) | store,US
2477,store81802.0,0.3572992648932716,GR,247,(0 + logpriceindex) | store,US
2478,store81802.0,0.0,GR,247,(0 + displayonly) | store,US
2479,store81802.0,0.0,GR,247,(0 + featuredisplay) | store,US
2480,store81802.0,0.0,GR,247,(0 + featureonly) | store,US
2481,store81802.0,0.0,GR,247,(0 + logseason) | store,US
2482,store77109.0,0.0,GR,247,(0 + logregprice) | store,US
2483,store77109.0,0.2792313768719696,GR,247,(0 + logpriceindex) | store,US
2484,store77109.0,0.0,GR,247,(0 + displayonly) | store,US
2485,store77109.0,0.0,GR,247,(0 + featuredisplay) | store,US
2486,store77109.0,0.0,GR,247,(0 + featureonly) | store,US
2487,store77109.0,0.0,GR,247,(0 + logseason) | store,US
2488,store70004.0,0.0,GR,247,(0 + logregprice) | store,US
2489,store70004.0,-0.2670065560858804,GR,247,(0 + logpriceindex) | store,US
2490,store70004.0,0.0,GR,247,(0 + displayonly) | store,US
2491,store70004.0,0.0,GR,247,(0 + featuredisplay) | store,US
2492,store70004.0,0.0,GR,247,(0 + featureonly) | store,US
2493,store70004.0,0.0,GR,247,(0 + logseason) | store,US
2494,store70032.0,0.0,GR,247,(0 + logregprice) | store,US
2495,store70032.0,-0.19855235047085984,GR,247,(0 + logpriceindex) | store,US
2496,store70032.0,0.0,GR,247,(0 + displayonly) | store,US
2497,store70032.0,0.0,GR,247,(0 + featuredisplay) | store,US
2498,store70032.0,0.0,GR,247,(0 + featureonly) | store,US
2499,store70032.0,0.0,GR,247,(0 + logseason) | store,US
2500,store82211.0,-0.0,GR,247,(0 + logregprice) | store,US
2501,store82211.0,0.5723583958430064,GR,247,(0 + logpriceindex) | store,US
2502,store82211.0,0.0,GR,247,(0 + displayonly) | store,US
2503,store82211.0,0.0,GR,247,(0 + featuredisplay) | store,US
2504,store82211.0,0.0,GR,247,(0 + featureonly) | store,US
2505,store82211.0,0.0,GR,247,(0 + logseason) | store,US
2506,store49358.0,0.0,GR,247,(0 + logregprice) | store,US
2507,store49358.0,0.6557272265594295,GR,247,(0 + logpriceindex) | store,US
2508,store49358.0,0.0,GR,247,(0 + displayonly) | store,US
2509,store49358.0,0.0,GR,247,(0 + featuredisplay) | store,US
